population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,1995,0.4813704339533658,0.6660518333317902,0.2743436642058474
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,1995,11.85258957489025,31.774004068597293,2.382009195965108
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,1997,0.5012020672173761,0.7107074601080243,0.2432892947246865
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,1997,8.766232775642974,25.73426150835553,1.580442915101975
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,1998,0.48338262854331576,0.6622229286220093,0.2761887164635294
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,1998,11.945720323144544,32.28528775811481,2.4138221323997877
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2000,0.484263100411992,0.6656694966350715,0.2767994234968031
1,All Population,1,Deaths,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2000,12.03361589148669,32.652632476596594,2.4372585629792383
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,1998,0.5017729514191391,0.7104578483926356,0.2437612148781947
1,All Population,1,Deaths,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,1998,8.805920021496124,26.147801141000112,1.5867434543368941
